"seller_id","total_sales","cnt_approved_order"
"5a93f3ab0ef4c84ed5e1b5dbf23978bc","3035.39","44"
"0bb738e4d789e63e2267697c42d35a2d","3030.64","31"
"1d4587203296c8f4ad134dc286fa6db0","3027.54","43"
"dd58ee93286b0821565574c570e9e1dc","3023.31","2"
"f214d28e8d8e3ef068748498ccc2f813","3021.52","59"
"606ce7768feac12c5e8bd58db8b08f0f","3018.86","5"
"e908c0f3646e8b60375734a350d95d71","3009.53","1"
"b56906f7fd1696e043f1bcce164c487b","2995.42","42"
"6f229cc508fc6915ed5c499efd93baa4","2988.68","14"
"5abb8ea023c77787f2c15da891c8d384","2987.20","13"
"f805b96fa705ba7995a221f1749dc141","2986.87","7"
"fe26f3ecb51a15e6d8335cd92da42562","2971.55","7"
"052577151711aec5c744fe12e66db3e1","2970.42","4"
"d3f39f05462b79a4562d35893a28f159","2968.77","38"
"47efca563408aae19bb7206c2d969ea9","2965.32","12"
"f1b93673502375d491780bb49d615dbc","2959.28","10"
"cac876b37d3abcd6bd76caca30277996","2958.79","33"
"323ce52b5b81df2cd804b017b7f09aa7","2955.67","30"
"4b0fdb526525f9890eb145bf1534640e","2954.21","20"
"116ccb1a1604bc88e4d234a8c23f33de","2948.33","73"
"888faa8bfb0b159c37de6d898b961c31","2945.00","23"
"daeb5653dd96c1b11860f72209795012","2938.06","41"
"bc302730ea8cf49b5c74f579febb5bbf","2930.17","11"
"655220df33262c7e0c4949a147366f94","2926.53","15"
"04aba03279157f6d4e0fe8ccaf21963c","2922.33","16"
"2c4c47cb51acd5ea5db5e0ae0e26542a","2917.37","15"
"5160d23075764e18e07c1f4a87fad743","2915.42","39"
"0725b8c0f3f906e58f70cbe76b7c748c","2905.99","37"
"41ab63a91b8b264e8c8780368bf1dd5b","2874.22","13"
"491a5ada3aa1678414e990262c4bbdc1","2873.81","2"
"f1c1ac3f3efc07e659c035008e615e66","2864.78","14"
"4e8dacf3d38f281ae26c3e0321d92d88","2861.11","15"
"3a734b715d333a2588a3d54a0c9b8746","2859.16","24"
"8a87611c08849ffeeccab52aa798b6c7","2855.12","14"
"fdaaf5bfda82b7b80535610c831b8d09","2848.32","15"
"bb5bd94c8f59cc050072d2930c869cac","2846.64","17"
"8603f0038fe0e52fedd3382d266723de","2845.12","10"
"1c40343cc5d18c2d8248ac2f3366de34","2839.42","22"
"7fc87cc3e89b3d1d5cabdca32f8485aa","2835.82","14"
"7238a95bb63ef7e498389fb863b834a1","2835.11","15"
"cea729054f157f5870bdd321a958d994","2831.62","26"
"ea6b12bf9ffe2bac34602ec631d97a47","2831.32","11"
"0ed6ce5d87fd9c69eaacaeb778d67235","2829.25","43"
"ffdd9f82b9a447f6f8d4b91554cc7dd3","2828.66","20"
"c013e57c075a06e5b5c48ee03c525719","2828.66","45"
"e9511df20ccd82658a30c37b7fb343af","2823.10","30"
"458d868c9642f55f18f04e951a3fdde6","2822.75","2"
"1444c08e64d55fb3c25f0f09c07ffcf2","2818.74","1"
"6989574bd97d9773f10d232b6c07da59","2799.50","7"
"1b7e5006cb25dd23ce8686691013b121","2785.96","11"
"14a08204d03bb6b6bde8029f801ae0eb","2779.10","38"
"729b2d09b2a0bdab221076327f13d050","2768.66","61"
"fe49ee029e61e789a1f3a5525f57ba8d","2752.44","17"
"f615fe7efbef0f4f08fd3086bc7a3e60","2748.96","24"
"0015a82c2db000af6aaaf3ae2ecb0532","2748.06","3"
"0ffa40d54288e4f3499b8780dd0f144f","2746.47","35"
"8f78f0903005064036736c7173a5c2ed","2745.95","21"
"e38db885400cd35c71dfd162f2c1dbcf","2737.55","32"
"6df688df543f90e9b38f4319e75a9d88","2733.56","56"
"9a84ba99f5367fdbd4598363496f1ea2","2720.93","16"
"5eeb9c756d9780b96283e5a2ac6da334","2718.74","9"
"df91910b6a03bb2e3358fa6a35e32f6f","2707.12","14"
"c2d70ce2c5d0a2eb75e78668236e6dc8","2699.92","15"
"de0c78824586e9a5f5f04fd84e25df39","2697.83","16"
"4978a02ea9c8be7a9b5480680f40334e","2696.84","19"
"78c99c6dff4eeae5be99bf635ed21e3f","2695.77","39"
"1354d51653f645349064725ed204e85e","2694.72","20"
"ed859002ad59dbf8cf3602696a6c3000","2690.64","13"
"fb89df7f89fd1b8f03fa2acca1ba7364","2687.43","25"
"dc8798cbf453b7e0f98745e396cc5616","2680.70","51"
"cfe94489ddd337d1e29e12f2a7205d10","2672.82","24"
"a08692680c77d30a0b4280da5df01c5a","2660.91","17"
"acadd4d36859671cb635527c6c977533","2646.94","12"
"6bbcb8924baf70b7fe2fe2097e8cd407","2646.83","11"
"d06d019f72a04e5497a0b64190af170c","2641.44","17"
"fa74b2f3287d296e9fbd2cc80f2d1cf1","2635.68","11"
"3d39fbf22a665714baf62fae36029e23","2634.83","8"
"76833248bbc0e65a0293ec62023e4396","2630.68","2"
"7f7b8245c336066a1f9933c359f11d77","2630.23","43"
"7b8e8ec35bad4b0ef7e3963650b0a87b","2616.30","5"
"c6381d2d013342748761e906d45aff76","2614.26","28"
"77a515caa36327151d1cc6c32a9f00e1","2613.58","26"
"cd843d4cf8ef32827de0396605163ba3","2612.56","5"
"34f563c82a85b99ae9e6d60db5fc2e28","2578.50","8"
"412a4720f3e9431b4afa1476a1acddbe","2569.16","22"
"b83cedfb587e7911540e3f576d6917ce","2568.75","25"
"723cd880edaacdb998898b67c8f9da30","2549.63","12"
"3481aa57cd91f9f9d3fa1fa12d9a3bf7","2547.17","24"
"91f0eec23d4a61d7d7caeefa3f0ad1ca","2545.26","11"
"cf2384dd2f1dddea3f838efed0945e65","2534.94","16"
"9bcdfa7b615b3abb9461d9e3ad9886ae","2523.79","20"
"120476eb7a04c149d14772edaf5d9bf2","2519.63","6"
"e6a69c4a27dfdd98ffe5aa757ad744bc","2518.94","29"
"8bdd8e3fd58bafa48af76b2c5fd71974","2515.55","11"
"30c7f28fd3a5897b2c82d152bb760c17","2503.16","7"
"0417b067eeab773d2f7061a726dc477f","2501.75","13"
"17908cf9b444ee34047cadd5c0f4a516","2495.41","11"
"1b1ae47a313a825a7ccceb8e2e30fa9d","2490.40","11"
"165b1235e9e9942cb5fae67103576fb0","2489.80","16"
"4391ea5c5990502176a1dcda44a2373d","2484.30","5"
"2be17df1c49978426251562096c3cc09","2477.55","16"
"bf84056e679dbe9c69929847a40e338f","2477.32","40"
"f5f2ab9bdb6b30c14c61be68c5ed37da","2474.55","18"
"272f092de69afedd4d2969440b37f18f","2471.34","40"
"2f09f7d37a97956d11cc1a7cadd5262b","2468.41","12"
"53d00c40e32aeb924a84ce72b1af869d","2462.07","17"
"4c8b8048e33af2bf94f2eb547746a916","2458.81","27"
"8fe8786ee000001ab51d030dfd4a7bf1","2456.44","5"
"3e8bd881d92466e63ba9e3e809cd3c50","2450.25","10"
"e5475dcab1e07b63d7f6e902d8f5eda8","2443.22","19"
"8ca1551acf9832a4cf467bbbac15851f","2442.94","12"
"c8467937e403e76a8ee9f0ab13f6f5ef","2442.74","33"
"6b536a23086fba0d58c08d68814397f6","2437.97","23"
"373ee4a3a775a733770ca3f790b8b9ac","2431.81","22"
"07bf9669d84d1f11be443a9dd938f698","2422.22","24"
"93b9a99027bd8bd6af682aff18dd19bf","2420.11","21"
"9dda5bbacd45e18d6485fee649205d09","2419.33","22"
"6aa3928696eab49a19a466e665a649fd","2410.68","22"
"72bc2cce903c872fe376a8faaa81d237","2404.97","18"
"abbf6046bbdf1028606a5bc7f00c99e7","2393.14","7"
"55bb6fe5bebe5012e2d7d9928e1128ff","2393.02","16"
"54583ab379489add547fe47b628db589","2391.08","10"
"5debea795b07621e1f90532e18f96145","2388.13","33"
"6a38087bc8ad4f89ff453561005f6dea","2381.35","22"
"3a1a1fec38dd360f15fc912e821e169d","2378.63","15"
"5b581417df4480f632484ba681e53944","2376.30","13"
"d97df38225e5abadaff1e72cb72b823c","2362.92","29"
"f41ce2e25237f9092cd8e6e7516c7a2f","2362.60","28"
"25cf099de44674fde97473224f9d59ab","2359.55","50"
"e5f9e61ceb5f523cc966e0f34095032f","2353.44","4"
"3586b8580d9c917874e053a1bb37b5ff","2352.35","43"
"87d30a6a0cbf89356e49324971ab1d24","2349.91","17"
"747e73c01a4593d4cf60dcf970fd2689","2341.76","3"
"7ade73f1b9b4e965f9009a4c3a7e2c15","2338.17","28"
"bf100ecb7997df312b285358fb32f92c","2337.01","21"
"65b081a070633e057c462abdd6fb9dd8","2326.67","20"
"4e5725ba188db8252977a4f0227bd462","2313.20","25"
"3a4127e1ba7208ea37044c5092aae170","2310.95","6"
"95ec4458365c4d11f452ccf538377619","2303.43","31"
"ea65d8b58316a6f2362f2a9e4b3e86ad","2292.22","16"
"7fdb0720c8d7c9075538b365dc8c3a22","2288.31","10"
"1dc2de47ee26a0a5b12dc14fd6dc0dea","2287.50","27"
"e2c92f9c1c7746d899d18f2e158bbff7","2286.61","14"
"bc2ac6b95e1accce9858528ee566c17e","2279.56","22"
"5075aaa8404020ae6aa8bf4792099b41","2270.52","23"
"2a6fbeaa7ab9e5d59a35841a8da71ce4","2265.28","30"
"ffeee66ac5d5a62fe688b9d26f83f534","2259.55","14"
"c8417879a15366a17c30af34c798c332","2255.44","36"
"e24d3429d294b2eb200b064ebb035879","2250.70","22"
"7139dc5186aa238b006e066d8fbab2e4","2247.93","24"
"f63d8f293af3a6454377546bd9dd19ff","2246.95","28"
"5b33b527da3c5b969cc99dc435cad09a","2238.34","17"
"3ca08eeb8d5595949fed424bd3677742","2235.10","14"
"d6ab728cf30867cf3f1a2e216ae2f9b7","2233.82","14"
"a36b125ac6d5fdbc7f50de85c9157bdc","2232.63","26"
"dfc475d54e1b6dbeeb7d7d9bdaa63827","2228.07","21"
"392e0502231ae2f8b29994ef6398cd77","2227.59","20"
"9449f25aeaf531019b76999ea49a6949","2225.84","10"
"198c7ea11960a9844b544d9bcdca860c","2225.38","25"
"adcf50477d6a1f5d91bb9d54c4903cb5","2223.80","38"
"fac1a9017ade7bdc94058fc1c969f355","2222.91","10"
"3bfba5a77604f6dfae7e6dd7aaf65821","2218.19","4"
"1782ce2db72c3dda627d5e7c898104e1","2218.17","10"
"c679fb69a36e1d8349e8c50a217b4d58","2213.89","17"
"3d2531eccfbde1d7c8db7a3a12fb267a","2212.60","10"
"1690cada046eb7e92c12f98b1f8a8167","2211.38","11"
"9b00ed88b7fdb95d6ff76e27c1b52d16","2203.36","51"
"71592660bbcb6a4664e97b6f8b68babc","2200.55","7"
"731ef20c231d9a7103a425e83fd91271","2197.60","3"
"1b8b75e227c9a9c100d0c210fb6176ce","2195.61","19"
"1976a05ecf2996d6ffb7b5430e635fe7","2190.66","9"
"15cd6eefe58588619aaed41dfa6621b1","2188.86","18"
"411f3b52d857390502ee4e4d5ceabc2d","2182.72","30"
"a5a1bfcf728ab0e19182959cf0771ee4","2160.85","24"
"d9a84e1403de8da0c3aa531d6d108ba6","2157.34","59"
"8de8fe3af4449ed695d2434c933ed73e","2155.35","1"
"112453736dbe3889cfb74e1aaa0ba0c1","2154.77","14"
"d1ef48b38baca7e831711c4a0aeb398f","2144.69","35"
"5ab05b6d86d417796c69ffd6774ec832","2142.85","12"
"1dfe5347016252a7884b694d4f10f5c4","2129.73","27"
"c4fb51fb1c5b7c07bc5e67be6e7e8f6e","2126.61","16"
"ec4608a1f76453166bb312b2968aeaf4","2121.36","35"
"91f5779a8731baca4809fdeade81803f","2117.09","6"
"f5f1f2c5f923f36ad79ea1d07185ddc9","2115.83","13"
"058cb5aeb36d7c0fcae20fc85d5e0a59","2107.42","13"
"d3674f271c91f824f82d24d92011f669","2101.82","20"
"f9903dd0f812c7e771fcad47b6fff231","2101.48","15"
"3935fe5fe0f82787a9dcb8deb62be09d","2101.35","17"
"5b85809efd0d0e4dea1a9544e1280ed9","2097.36","14"
"013900e863eace745d3ec7614cab5b1a","2089.37","26"
"ffc470761de7d0232558ba5e786e57b7","2087.13","31"
"74bafed391319577bce6f4d2acc0589a","2084.73","3"
"75fbb52eda0cbc24f479d3b2fbfa8d3e","2074.51","43"
"c5f7feb04a6a1fb3596322bfc3cf1917","2058.46","11"
"7ecd59e5e20407131822c1a68ac59c1f","2054.52","29"
"845e8036c3f7bf62099352f5ed910240","2045.24","24"
"b2a6d334e2833acea353624840e25a0e","2038.59","26"
"3785b653b1b82de85ab47dd139938091","2033.27","24"
"8ec76bb0965af3f007692b26fa9d6623","2028.75","1"
"002100f778ceb8431b7a1020ff7ab48f","2028.16","55"
"a70e9066dbfd10b6b97a3f54a1356762","2027.40","4"
"656591be56071d4c9ef4e5fee78a578a","2021.20","11"
"293dee954235e4e4e43f129313625ebe","2019.22","8"
"2a61c271b1ac763450d846849783e922","2013.13","23"
"901b460cdce0c64e471230d7f2f9f3a3","2012.56","5"
"f1ed6bd0a9b11b581f16c851c6a5a527","1996.58","18"
"7586919161935337bf6b6d7ff5779648","1994.93","18"
"5b0cc932433fa5184b5b94bfe6bcc256","1994.09","17"
"3092c0b297aacfb4bb6e056ebe13b9b8","1983.99","21"
"15fa791d5e017f66402dc28c44480657","1983.29","8"
"e63e8bfa530fb16910dd6956e592bb81","1979.17","43"
"094ced053e257ae8cae57205592d6712","1978.23","19"
"718539d38d07dd351c76db862760e2e2","1977.95","45"
"81783131d2a97c8d44d406a4be81b5d9","1977.58","15"
"ca4b77513ac2040591b0d8fae6958380","1973.62","15"
"406740ee611378a662d274c7d8c43c4a","1972.08","10"
"c3e1abd72a42fe690fcd89cf5720fe29","1967.58","13"
"1ca4bdb0cd7fc48e949bac066188ed26","1963.08","4"
"4b1eaadf791bdbbad8c4a35b65236d52","1962.82","8"
"dd4d95ba2d15c071e6c695e2ef6ce169","1962.41","4"
"a4bd6e9adf39b63f43dc545d3ca1f53d","1960.97","5"
"52f0fe436a347ddad7ed5f9aa4e27eaa","1960.90","23"
"39d54ff918774174706fb065d7f9dc07","1956.99","25"
"8378eb36b6b70c5734e83ad7b8cdc3b7","1956.67","13"
"2ff6b7bff164ef05590a52734e1296da","1955.12","7"
"fa3a0b5aabb344b9a92e3524b0202123","1953.41","7"
"df0f42bc4c2142eacf0eaf2cffd0cfbb","1946.45","16"
"d5b9a084373da994a6e37f732169a853","1945.29","7"
"0b18d63d0cd1d723567903fd34a07df2","1944.03","14"
"8a2d12a90e92f012ce5226fc6592b653","1933.62","18"
"d354c38a7182125a748cb10474fe963b","1926.18","20"
"26e2c91ef821e1ff8985f408788fe35b","1923.87","14"
"0ac4201fda2c68ebc0e47cb9423cf3c9","1910.87","14"
"edc518ba25576a0188a0e8f2c3af186f","1909.55","8"
"6ddc28b61be28373b4503a1f61cf98a9","1900.09","11"
"e64d65bc8dbec2accda90c58de5d1246","1899.96","12"
"66fd84ee7528c0c0de85d0f44a73d5ab","1891.30","21"
"8daab2245ebdc277c51098d01c5ad8ef","1888.64","16"
"77fccaae319668a8ab6cd0fd16aec48c","1888.44","12"
"8a1ff5c35f6595a73fef4c7b96e4908a","1882.80","2"
"659e8466eb3ff1b0e8740d74fb7bbedd","1880.00","14"
"af3ef48d0e13835e529c29ac573c63e5","1873.13","21"
"5f67c6082caacb26e431a7b17940cece","1871.03","14"
"866558b3bccef2dbc6d29a2b5995016f","1870.75","6"
"b33aaadd1a8891d2dfef0c4c3bdf0371","1863.04","17"
"0887a9f087bcd5d9f6642b52f897fc6c","1862.35","12"
"06bb3a2fe5e7b7a845b13e8fb91bd944","1862.33","18"
"2709af9587499e95e803a6498a5a56e9","1859.02","47"
"8b87cd0d43d49b9bdf40f56229364d59","1853.90","5"
"7a2d2949aea47fab95fd98d6c9f618b1","1850.23","12"
"3771c85bac139d2344864ede5d9341e3","1842.26","30"
"d4e12e7884759a14fa0f5f896c791cae","1839.67","32"
"02c988090b766852e088c69d7fb3b551","1836.95","17"
"f918546be4bec7104d117789ba758b2b","1830.15","23"
"41b86b552e54e3a7009596125aa8b167","1829.91","11"
"bafc5aa11e413978be29040f51342e70","1829.47","9"
"f3c38ab652836d21de61fb8314b69182","1828.59","15"
"4bf658053d453036c70976bccb2c31b2","1824.56","2"
"1660ad786c27fd935378b6192a90b417","1818.28","13"
"cbf09e831b0c11f6f23ffb51004db972","1815.40","10"
"138dbe45fc62f1e244378131a6801526","1814.80","58"
"04e38a233f726ef161074ab1c9b0399a","1811.27","28"
"e256a62e0ac58c0edfba09966142d561","1809.55","14"
"02dcd3e8e25bee036e32512bcf175493","1804.07","17"
"081acf3de680d554796c9cf041be7bc2","1802.80","8"
"97512d3fc193b2d1dfcdba0f9d1f0f8a","1800.42","13"
"53b0300ca793f9834cd69c0678d35ee8","1799.46","10"
"01bcc9d254a0143f0ce9791b960b2a47","1798.87","11"
"a23266650e7c84bb93fbbba502137478","1791.44","16"
"cb810bd318f51b3dc3c753944d61a1fa","1789.02","1"
"f235413f677777a0738ff215d0184901","1788.34","3"
"d8c7ba53e7e38711eaef8c2849d6d2e1","1788.34","22"
"fe701d88b67eaca109dffd464d1be9f9","1787.94","11"
"44f091b5abab8018f682fce8124b85e5","1787.71","6"
"817f85dbb65aa3e70831d90fe75cdf89","1783.89","11"
"01fd077212124329bac32490e8ef80d9","1783.36","39"
"6806dad1da97bfb5a9038eac6881f706","1783.26","14"
"d2e753bb80b7d4faa77483ed00edc8ca","1774.94","15"
"5f3ae9136c875522250f8184f253413a","1773.76","46"
"ffff564a4f9085cd26170f4732393726","1770.86","20"
"5b97c06a046398e7005b2b7c0d707a92","1769.59","4"
"78a4d36f65a019172c6154468831a69f","1768.90","7"
"6b1c4d4d9ccf0be3d8544eb0e71e5318","1759.04","1"
"83b08de96980757220871b31bf6cffca","1758.38","7"
"b0f2a6122a90a93eb03e68653dd960e3","1758.28","7"
"2e1a7d075abe038c1b2743005fe42ff1","1750.55","23"
"6eb94e1466490d327a09abf8f3552a50","1749.77","10"
"e7f3bf1ecd8526eb7f3b18059e6716e5","1747.69","19"
"0eaa7e33d73809f1f925f7d07c506cbd","1746.90","15"
"7813ea3ebd9411dc600b4dd01f7a97b9","1745.99","9"
"5e105f5c9f63f5f1fd75d6cb942e55b1","1745.73","8"
"7e26c750b4cb9f6766f58265ff9ebe95","1733.18","27"
"d4ffeb15b67e81ff9af2b4252d99fb7e","1724.81","12"
"431050a06a317f2b38168dec3dcd2b46","1720.95","12"
"f08c008c8a8d31417763738a1788a2a8","1714.69","23"
"b6e1504972665f739dec4facb9943775","1710.37","14"
"70f84699be677ec988d1fa824aef7d90","1704.44","5"
"3a490ba60afa30ece0e7d50cfe74a4f0","1695.07","8"
"a414555ce331b8c8aea4a9cb8395194d","1693.59","8"
"a1040efe9ff4a6f93c28b0499eada8f5","1693.31","1"
"427165bf50f8ca07efc7bdc2bfcf1688","1692.90","5"
"671585f5a2af58b6e276bc01003c0d2b","1692.11","27"
"b8114f2f589a6804810f04f99b36b498","1692.03","11"
"863d2ebcd347ce4922de7a0f9a5581d6","1691.17","19"
"4d232b78ab7ef10393dc3807d827bc0d","1689.99","5"
"9a03a4e9eb0b947652fae4f6121a3f5e","1682.22","7"
"57c764b4a836300be881e2ff86e449f9","1681.11","30"
"b9ca8e8baa5d4aa038394a700f63e69f","1677.95","14"
"8ff1a9df749e454105c55cda13e79143","1677.81","14"
"9f50216bfd01913736a55a11b55ea842","1671.10","19"
"81336a0f57a33776419727a300249e90","1670.88","19"
"4ba52dfeba874da5b9ee7b17c7494f04","1667.91","11"
"542917da124346b47ea1ac79a93ce454","1667.08","20"
"ec933281fb017b5020d06df29c3f77e8","1662.85","8"
"20cb7c2fde3e5bf10f0bbe7394e1c6a9","1660.28","51"
"c5f7e746b7e6d07def6c0dae9903279b","1658.92","11"
"714b9a1332840f257b49f476bea4e341","1658.09","6"
"5145090ab595c0d0b8557199f5701fbf","1657.45","4"
"42ef3192a9ff87a22d1867b74b3ee205","1655.97","23"
"9b522ba7eae9e1d04082f267144583cc","1655.65","6"
"f5f46307a4d15880ca14fab4ad9dfc9b","1654.32","10"
"134285d1f41da5c13a756ee8142c8a4e","1653.63","4"
"128f9bfbe4c7d5185033914b1de3d39a","1650.49","16"
"b9a03475e6447e631b6799ec8274800f","1644.08","11"
"921323538c9f1c4e816f2720eac02bea","1642.20","17"
"1dd33b8119b3cb1056ed5dc88cd0aaf4","1641.74","8"
"850857dfac77488c307e2b1cbd84ab5a","1638.72","1"
"47648caee88ccfe951fbb27fbf7b4cbe","1632.99","3"
"5a425cc503b39b262a847fd6212bf53b","1630.10","15"
"52f9db5cfb423382a2fa5c9e39303202","1628.54","23"
"2dcf93836ae3ce0d7c93e2f10876467a","1622.44","12"
"49cdc90518a4f82676b38b3c1aa43ff6","1622.11","5"
"49067458c68f7701fd334ce326accbe0","1621.50","37"
"a5259c149128e82c9d6d46e0c1c812bb","1621.13","8"
"0afccdb8a34ee5c79f7c06faf2b4d56e","1613.78","25"
"9da1ca0bef29ee170e541927a5aeabdc","1612.03","6"
"186cdd1b2df32caa72cfb410bba768d3","1609.73","6"
"88cf19ec1fc2c58f161aee259d57142c","1607.68","14"
"985c92cc412091f8529c12d7f23d3fef","1606.63","12"
"8185694b58b2ba6de20fd41ae608bbea","1602.57","8"
"a7c88262832dfc683781d6a421edefae","1602.42","5"
"1dcfa3835714681d4ba4a93bc1e0fd41","1602.10","15"
"ecccfa2bb93b34a3bf033cc5d1dcdc69","1601.35","19"
"36890be00bbfc1cdb9a4a38a6af05a69","1600.88","13"
"11fb6f6d341adbe19e81733701704635","1596.66","3"
"3f8034bfc6b8b4135534975d49f04c63","1594.51","16"
"6426d21aca402a131fc0a5d0960a3c90","1593.82","23"
"e439f7176d763f92de325271111b2fd5","1584.02","7"
"0aea4c6ae1505b3228ddf3dd7822ee5b","1579.66","8"
"141440cad9341e553f8401c574a2aa38","1579.00","12"
"dace965ca58120f92f8d742a9fa1864b","1573.77","8"
"5bf397d04035b5f45cc41e82ec106803","1572.28","4"
"25e47381a6c510ddeb36084e33b89f0c","1571.71","17"
"b1aaae6b66ad3c40f54b389d7ea4bee0","1569.24","17"
"0ad80de75c811326389cfb1daba7d45e","1564.72","6"
"a13580f0e8f782b7a543885a0ef99f08","1563.68","10"
"093805f8f2aeb63881444571e1f48f30","1559.73","27"
"c8c1bea22194a4eefa2dc9a9fa89f536","1558.73","13"
"d101c6da914ae3d53f7bee42283f2fe2","1557.55","16"
"d7827b2af99326a03b0ed9c7a24db0d3","1556.70","1"
"f4a04f7be452aa3bb31760bf00055dd0","1553.95","18"
"fcf16b7a8697e559f0123190bb30177d","1552.57","7"
"0b0ddbc7b9d9584f442c7ac92b0ff6c9","1550.64","3"
"2646baaf662d4d92ac48f047e35db92d","1549.39","18"
"1284de4ae8aa26997e748c851557cf0e","1546.84","3"
"7357b52d27cbaa90f81a96cbc1279396","1545.83","12"
"c794dab4928dd97beb41d05514441e86","1544.59","16"
"89c127985a8b130cfa45c1d36764017a","1540.20","7"
"2d518637f53161b973e01f56ea4bb88e","1539.70","13"
"a36ac007a4d18f865c8d32c3b2402c2d","1536.97","9"
"113e3a788b935f48aad63e1c41dac1bd","1533.95","48"
"01ed254b9ff8407dfb9d99ba1e17d923","1533.71","5"
"8e2b3afb420011ef0c88c9d5f11ea526","1532.43","11"
"b5abf4f36adc043117b4fca82c22984c","1531.79","12"
"1caf283236cd69af44cbc09a0a1e7d32","1530.25","37"
"b43d8b707f887a30f4675391098354a0","1526.76","4"
"bb135baca94c82fcb731335ad5b04a03","1522.68","38"
"c35672b10ad50968f567ea3f4b91e877","1515.35","22"
"2bd05d410a8fd26dc4184a15f4f2f588","1515.27","7"
"0bebbb2cea103a4a020c95d43fd7d754","1514.34","9"
"4e06067cc08b3f41d837768d392c3ee3","1514.25","46"
"1464afc72f696af775557a821c2e253f","1513.78","30"
"17eea220a40cc0d2c0c5346379682398","1512.99","4"
"c7b7db6c8f3c64a7cc1afa634db21d50","1511.86","1"
"20b54c376b794ed028df09a3cd88e8dc","1506.55","11"
"7a425d299613df3e613bcf9d2eaf5c49","1505.47","18"
"da7039f29f90ce5b4846ffc0fcc93beb","1503.55","18"
"8629c241b3622ac12cd4118afdc8d394","1502.02","13"
"9a1aea68d3efa00862ec88c0768037d0","1501.71","8"
"b8578d2d823bd8e251f6fdd02b40902d","1499.60","9"
"bc07d855eac23aab5ac8a120f21d16b2","1496.18","13"
"4dbd95a08b31ede5c82d3f861cb1ce1a","1494.03","6"
"51ed72984a04e5dd35c2b27e77179038","1493.23","7"
"c3ee2331a724e6fc02c4b698b57a73f3","1487.88","3"
"f205b1a3ca9a34e0f8a228bae6e4c7b3","1484.90","8"
"5151aea44289d6c6b090ee31c2132508","1482.47","7"
"0e982cff76cc0579f632cea8a0e38c9d","1480.31","12"
"402916f742e5c740cc751493d9cf5053","1478.43","10"
"d1c7fa84e48cfa21a0e595167c1c500e","1477.38","12"
"f1b854361f4e15d5851b494df66f22b2","1475.24","4"
"04843805947f0fc584fc1969b6e50fe7","1474.76","2"
"a425f92c199eb576938df686728acd20","1474.75","19"
"4eb61f060e7dcc1d5a80d806c35cc541","1466.12","8"
"6b89abe95848c850399130d149a39b63","1465.73","8"
"e504a4e2efaa45cbff7e268a2c58c956","1464.06","12"
"2f73e04d12cdf0c945ded66bb3fcf6c7","1460.85","3"
"10ff823eda2b032e2c93d17a7d294736","1459.53","9"
"2d378dbb39815785238c0139c7647fb7","1454.44","2"
"a478c7961d6a992065b24e63b366f90b","1451.56","9"
"4736e9d642ef4257cd7622516931eb51","1449.77","20"
"556a6409838156ea299c9d1f9e2dde43","1449.64","4"
"010543a62bd80aa422851e79a3bc7540","1447.95","2"
"973f21788dfab357250f69a8dcb7ddee","1445.65","21"
"091065b789659bc3cd9af9cb3a6253ff","1444.37","2"
"c273175f7c6c80fb02f051e2fc6d0d72","1443.45","14"
"9140bd1d9de28b197dce077bdd687438","1442.93","8"
"3faf68a3b0af94b10bac70d86077be49","1442.09","7"
"6562efe88ce0826a4ca4f189f03b4b84","1436.21","21"
"5795aebfe331fbcd02a2c4b679fb7952","1436.09","6"
"7f40d06aa0b5f1aa4f41af8c0480e2ef","1435.62","6"
"5ee7fd217d08dfe5d3e2f51f96a12c9a","1435.18","9"
"325f3178fb58e2a9778334621eecdbf9","1433.37","46"
"b566ab0ef88016e00422755e305103c6","1428.22","5"
"3fac58ce0ad699020c7944d53c41329c","1427.97","16"
"334cab711dee080b079fa5779b584783","1421.37","26"
"cda598c48d7c614bc1cad7d8ff6f0010","1420.20","18"
"bc47d5d1490df2b36add65d733eafaba","1419.91","25"
"8ea394aed8138685abe1eb9f25e1021d","1417.60","2"
"269cff2d3c8d205c11f37a52402ea93b","1415.00","5"
"30a81d8cf85fb2ada1b1b094c9583a95","1413.52","20"
"e48cc16ab70bfa09e1401740dce0b3d7","1411.13","17"
"439a47cc365d6e3bd526812ea9de3c29","1410.93","13"
"5d76d80a2f5f39c891b996a1bf4c9853","1409.75","6"
"4cf490a58259286ada5ba8525ba9e84a","1409.39","8"
"8c5e007d7bd5693fa1386ffefbc99f6c","1407.41","24"
"e3d3b3efac954a60d61be70b7e05b49b","1405.83","3"
"7ff588a03c2aeae4fbd23f9ae64b760d","1403.38","16"
"7daca0837f033a41a6f3428c18657533","1397.14","7"
"8a9260f2b0340411d6d2a56bcf4f7378","1396.94","9"
"788e857f317e53de488d393e65a80f45","1394.95","11"
"67225bff54a172ff67579aaf583efd78","1393.11","8"
"5011f0d93373a4c5753adf58ca77af8d","1390.85","22"
"626ab1cd96932367f0eeec2e47046c12","1390.47","3"
"b55638ad525e906c698fa2ce742c1742","1385.67","12"
"2cb6eb1b7185064167657fa09f541105","1382.68","7"
"4324dd16853115efb0fd9d0d131ba6f4","1379.47","18"
"fec8cd45395b3cb0c2b173d7739706a1","1376.94","4"
